project,message,level,rule_id,location,report_name
nunit.sarif,"Unprotected write. Non-private method `WorkItem.set_State(...)` writes to field `this.NUnit.Framework.Internal.Execution.WorkItem.<State>k__BackingField` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/Execution/WorkItem.cs 105:43,nunit.sarif
nunit.sarif,"Unprotected write. Non-private method `WorkItem.Execute()` indirectly writes to field `this.NUnit.Framework.Internal.Execution.WorkItem.<State>k__BackingField` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/Execution/WorkItem.cs 204:21,nunit.sarif
nunit.sarif,"Unprotected write. Non-private method `WorkItem.MarkNotRunnable(...)` indirectly writes to field `this.NUnit.Framework.Internal.Execution.WorkItem.<State>k__BackingField` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/Execution/WorkItem.cs 234:13,nunit.sarif
nunit.sarif,"Read/Write race. Non-private method `WorkItem.Cancel(...)` indirectly reads without synchronization from `this.NUnit.Framework.Internal.Execution.WorkItem.<Context>k__BackingField`. Potentially races with write in method `WorkItem.InitializeContext(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/Execution/WorkItem.cs 248:13,nunit.sarif
nunit.sarif,"Unprotected write. Non-private method `WorkItem.WorkItemComplete()` indirectly writes to field `this.NUnit.Framework.Internal.Execution.WorkItem.<State>k__BackingField` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/Execution/WorkItem.cs 310:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 158 is not closed after the last access at line 160, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/SingleThreadedSynchronizationContext.cs 160:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 514 is not closed after the last access at line 514, column 17.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Internal/TestExecutionContext.cs 514:17,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 53 is not closed after the last access at line 53, column 41.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/TestContext.cs 53:41,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 252 is not closed after the last access at line 252, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/TestContext.cs 252:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 267 is not closed after the last access at line 267, column 17.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/TestContext.cs 267:17,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 459 is not closed after the last access at line 459, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/framework/Warn.cs 459:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestSuite.MakeTestResult()` on line 42 is not closed after the last access at line 42, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TeamCityEventListenerTests.cs 42:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI()` on line 42 is not closed after the last access at line 42, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 42:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI()` on line 50 is not closed after the last access at line 50, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 50:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI()` on line 66 is not closed after the last access at line 66, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 66:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI(...)` on line 95 is not closed after the last access at line 95, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 95:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI(...)` on line 108 is not closed after the last access at line 108, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 108:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI(...)` on line 192 is not closed after the last access at line 192, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 192:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI(...)` on line 297 is not closed after the last access at line 301, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 301:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Common.ExtendedTextWrapper(), indirectly via call to `TextUITests.CreateTextUI(...)` on line 316 is not closed after the last access at line 321, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 321:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestCaseResult(...)` on line 314 is not closed after the last access at line 321, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/nunitlite.tests/TextUITests.cs 321:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 59 is not closed after the last access at line 59, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/ActionAttributeFixture.cs 59:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 65 is not closed after the last access at line 65, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/ActionAttributeFixture.cs 65:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 260 is not closed after the last access at line 260, column 35.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/AsyncRealFixture.cs 260:35,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 151 is not closed after the last access at line 151, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/RepeatedTestFixture.cs 151:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 157 is not closed after the last access at line 157, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/RepeatedTestFixture.cs 157:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 40 is not closed after the last access at line 40, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/RepeatingTestsFixtureBase.cs 40:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 192 is not closed after the last access at line 192, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/RetryFixture.cs 192:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 199 is not closed after the last access at line 199, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/RetryFixture.cs 199:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 17 is not closed after the last access at line 17, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/SendMessageFixture.cs 17:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 22 is not closed after the last access at line 22, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 22:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 33 is not closed after the last access at line 33, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 33:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 44 is not closed after the last access at line 44, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 44:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 60 is not closed after the last access at line 60, column 17.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 60:17,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 73 is not closed after the last access at line 73, column 17.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 73:17,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 96 is not closed after the last access at line 96, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 96:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 179 is not closed after the last access at line 179, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/testdata/TestContextData.cs 179:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 23 is not closed after the last access at line 23, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/Api/DefaultTestAssemblyBuilderTests.cs 23:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 28 is not closed after the last access at line 28, column 9.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/Api/FrameworkControllerTests.cs 28:9,nunit.sarif
